id,currency_id/id,reconcile,code,company_id/id,create_uid/id,tax_ids/id,deprecated,note,write_uid/id,name,tag_ids/id,internal_type,user_type_id/id
52022701,,FALSE,52022701,base.main_company,base.user_root,,FALSE,,base.user_root,MANTENIMIENTO Y REPARACION AD,,other,account.data_account_type_expenses
52022702,,FALSE,52022702,base.main_company,base.user_root,,FALSE,,base.user_root,OTROS GASTOS LOCALES,,other,account.data_account_type_expenses
5203,,FALSE,5203,base.main_company,base.user_root,,FALSE,,base.user_root,GASTOS FINANCIEROS,,other,account.data_account_type_expenses
520301,,FALSE,520301,base.main_company,base.user_root,,FALSE,,base.user_root,INTERESES,,other,account.data_account_type_expenses
520302,,FALSE,520302,base.main_company,base.user_root,,FALSE,,base.user_root,COMISIONES,,other,account.data_account_type_expenses
520303,,FALSE,520303,base.main_company,base.user_root,,FALSE,,base.user_root,GASTOS FINANCIAMITO ACTIVOS,,other,account.data_account_type_expenses
520304,,FALSE,520304,base.main_company,base.user_root,,FALSE,,base.user_root,DIFERENCIAL CAMBIARIO,,other,account.data_account_type_expenses
520305,,FALSE,520305,base.main_company,base.user_root,,FALSE,,base.user_root,OTROS GASTOS FINANCIEROS,,other,account.data_account_type_expenses
5204,,FALSE,5204,base.main_company,base.user_root,,FALSE,,base.user_root,OTROS GASTOS,,other,account.data_account_type_expenses
520401,,FALSE,520401,base.main_company,base.user_root,,FALSE,,base.user_root,PERDIDA INVERSIONES ASOCIADA,,other,account.data_account_type_expenses
520402,,FALSE,520402,base.main_company,base.user_root,,FALSE,,base.user_root,OTROS GASTOS LOCALES,,other,account.data_account_type_expenses
6,,FALSE,6,base.main_company,base.user_root,,FALSE,,base.user_root,CUTAS REGULACION ORN,,other,account.data_account_type_expenses
660,,FALSE,660,base.main_company,base.user_root,,FALSE,,base.user_root,GANANCIA (P�RDIDA) ANTES 15%,,other,account.data_account_type_expenses
661,,FALSE,661,base.main_company,base.user_root,,FALSE,,base.user_root,15% PARTICIPACI�N TRABAJADORES,,other,account.data_account_type_expenses
662,,FALSE,662,base.main_company,base.user_root,,FALSE,,base.user_root,GANANCIA (P�RDIDA) ANTES IMPU,,other,account.data_account_type_expenses
663,,FALSE,663,base.main_company,base.user_root,,FALSE,,base.user_root,IMPUESTO A LA RTA,,other,account.data_account_type_expenses
664,,FALSE,664,base.main_company,base.user_root,,FALSE,,base.user_root,GANANCIA (P�RDIDA) OPERAC. CO,,other,account.data_account_type_expenses
671,,FALSE,671,base.main_company,base.user_root,,FALSE,,base.user_root,INGRESOS X OPERAC. DISCONT.,,other,account.data_account_type_expenses
672,,FALSE,672,base.main_company,base.user_root,,FALSE,,base.user_root,GASTOS X OPERAC. DISCONT.,,other,account.data_account_type_expenses
673,,FALSE,673,base.main_company,base.user_root,,FALSE,,base.user_root,GANANCIA (P�RDIDA) ANTES 15%,,other,account.data_account_type_expenses
674,,FALSE,674,base.main_company,base.user_root,,FALSE,,base.user_root,15% PARTICIPACI�N TRABAJADORES,,other,account.data_account_type_expenses
675,,FALSE,675,base.main_company,base.user_root,,FALSE,,base.user_root,GANANCIA (P�RDIDA) ANTES IMPU,,other,account.data_account_type_expenses
676,,FALSE,676,base.main_company,base.user_root,,FALSE,,base.user_root,IMPUESTO A LA RTA,,other,account.data_account_type_expenses
677,,FALSE,677,base.main_company,base.user_root,,FALSE,,base.user_root,GANANCIA (P�RDIDA) OPERAC. DI,,other,account.data_account_type_expenses
679,,FALSE,679,base.main_company,base.user_root,,FALSE,,base.user_root,GANANCIA (P�RDIDA) NETA L PERI,,other,account.data_account_type_expenses
68,,FALSE,68,base.main_company,base.user_root,,FALSE,,base.user_root,OTRO RESULTADO INTEGRAL,,other,account.data_account_type_expenses
681,,FALSE,681,base.main_company,base.user_root,,FALSE,,base.user_root,COMPONTES OTRO RESULTADO INTEG,,other,account.data_account_type_expenses
68101,,FALSE,68101,base.main_company,base.user_root,,FALSE,,base.user_root,DIFERENCIA CAMBIO X CONVERSI�,,other,account.data_account_type_expenses
68102,,FALSE,68102,base.main_company,base.user_root,,FALSE,,base.user_root,VALUACION ACT.FINANC. DISPO.,,other,account.data_account_type_expenses
68103,,FALSE,68103,base.main_company,base.user_root,,FALSE,,base.user_root,GANANCIAS X REVALUACI�N PROPI,,other,account.data_account_type_expenses
68104,,FALSE,68104,base.main_company,base.user_root,,FALSE,,base.user_root,GANANCIAS (P�RDIDAS) ACTUARIAL,,other,account.data_account_type_expenses
68105,,FALSE,68105,base.main_company,base.user_root,,FALSE,,base.user_root,REVERSION L TERIORO (P�RDIDA X,,other,account.data_account_type_expenses
68106,,FALSE,68106,base.main_company,base.user_root,,FALSE,,base.user_root,PARTICIPACION OTRO RESULTADO,,other,account.data_account_type_expenses
68107,,FALSE,68107,base.main_company,base.user_root,,FALSE,,base.user_root,IMPUESTO SOBRE LAS GANANCIAS R,,other,account.data_account_type_expenses
68108,,FALSE,68108,base.main_company,base.user_root,,FALSE,,base.user_root,GASTOS NO DEDUCIBLES,,other,account.data_account_type_expenses
682,,FALSE,682,base.main_company,base.user_root,,FALSE,,base.user_root,RESULTADO INTEGRAL TOTAL A�O,,other,account.data_account_type_expenses
690,,FALSE,690,base.main_company,base.user_root,,FALSE,,base.user_root,GANANCIA X ACCION:,,other,account.data_account_type_expenses
69001,,FALSE,69001,base.main_company,base.user_root,,FALSE,,base.user_root,Ganancia X acci�n b�sica,,other,account.data_account_type_expenses
6900101,,FALSE,6900101,base.main_company,base.user_root,,FALSE,,base.user_root,Ganancia X acci�n b�sica OPER,,other,account.data_account_type_expenses
6900102,,FALSE,6900102,base.main_company,base.user_root,,FALSE,,base.user_root,Ganancia X acci�n b�sica OPER,,other,account.data_account_type_expenses
69002,,FALSE,69002,base.main_company,base.user_root,,FALSE,,base.user_root,Ganancia X acci�n dilu�da,,other,account.data_account_type_expenses
6900201,,FALSE,6900201,base.main_company,base.user_root,,FALSE,,base.user_root,Ganancia X acci�n dilu�da OPE,,other,account.data_account_type_expenses
6900202,,FALSE,6900202,base.main_company,base.user_root,,FALSE,,base.user_root,Ganancia X acci�n dilu�da OPE,,other,account.data_account_type_expenses
691,,FALSE,691,base.main_company,base.user_root,,FALSE,,base.user_root,UTILIDAD A REINVERTIR (INFORMA,,other,account.data_account_type_expenses
